,edad,estatura_(cm),fecha_denuncia,hecho_ocurrido_el,raza,sexo,ubigeo
161,16,1.60,"Domingo, 17 Noviembre, 2019 - 00:00","Domingo, 17 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Huánuco,Leoncio Prado,Rupa-rupa"
162,14,1.45,"Martes, 19 Noviembre, 2019 - 00:00","Domingo, 17 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Junín,Chupaca,Chupaca"
163,15,1.50,"Lunes, 18 Noviembre, 2019 - 00:00","Domingo, 17 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Cusco,Cusco,Santiago"
164,15,1.45,"Lunes, 18 Noviembre, 2019 - 00:00","Domingo, 17 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Junín,Huancayo,Chilca"
165,13,,"Domingo, 17 Noviembre, 2019 - 00:00","Sábado, 16 Noviembre, 2019 - 20:00",MORENA,Femenino,"Junín,Satipo,Satipo"
166,9,1.40,"Viernes, 15 Noviembre, 2019 - 00:00","Sábado, 16 Noviembre, 2019 - 15:00",BLANCA,Masculino,"Lima,Lima,La Victoria"
167,12,1.52,"Sábado, 16 Noviembre, 2019 - 00:00","Sábado, 16 Noviembre, 2019 - 00:00",,Femenino,"Lima,Lima,El Agustino"
168,14,1.60,"Sábado, 16 Noviembre, 2019 - 00:00","Sábado, 16 Noviembre, 2019 - 00:00",TRIGUEÑA,Femenino,"Lima,Lima,Villa el Salvador"
169,16,1.52,"Sábado, 16 Noviembre, 2019 - 00:00","Sábado, 16 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Villa Maria del Triunfo"
170,16,1.60,"Domingo, 17 Noviembre, 2019 - 00:00","Sábado, 16 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Junín,Huancayo,Chilca"
171,17,1.60,"Sábado, 16 Noviembre, 2019 - 00:00","Sábado, 16 Noviembre, 2019 - 00:00",,Femenino,"La Libertad,Ascope,Paijan"
172,14,1.60,"Lunes, 18 Noviembre, 2019 - 00:00","Sábado, 16 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,San Juan de Lurigancho"
173,14,1.55,"Sábado, 16 Noviembre, 2019 - 00:00","Viernes, 15 Noviembre, 2019 - 20:00",MESTIZA,Femenino,"Cusco,Cusco,Wanchaq"
174,13,,"Viernes, 15 Noviembre, 2019 - 00:00","Viernes, 15 Noviembre, 2019 - 19:00",,Masculino,"Junín,Satipo,Satipo"
175,15,1.45,"Jueves, 14 Noviembre, 2019 - 00:00","Viernes, 15 Noviembre, 2019 - 16:46",MESTIZA,Femenino,"Lima,Lima,Carabayllo"
176,16,1.58,"Domingo, 17 Noviembre, 2019 - 00:00","Viernes, 15 Noviembre, 2019 - 12:00",BLANCA,Femenino,"Lima,Lima,El Agustino"
177,15,1.56,"Sábado, 16 Noviembre, 2019 - 00:00","Viernes, 15 Noviembre, 2019 - 08:15",MESTIZA,Masculino,"Cusco,Cusco,Cusco"
178,12,1.54,"Viernes, 15 Noviembre, 2019 - 00:00","Viernes, 15 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Junín,Chanchamayo,San Ramon"
179,14,1.65,"Sábado, 16 Noviembre, 2019 - 00:00","Viernes, 15 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,San Juan de Lurigancho"
180,15,1.55,"Sábado, 16 Noviembre, 2019 - 00:00","Viernes, 15 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Lima"
181,17,1.58,"Lunes, 18 Noviembre, 2019 - 00:00","Viernes, 15 Noviembre, 2019 - 00:00",BLANCA,Femenino,"Lima,Lima,Barranco"
182,14,1.63,"Lunes, 18 Noviembre, 2019 - 00:00","Viernes, 15 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Breña"
183,,1.50,"Domingo, 17 Noviembre, 2019 - 00:00","Viernes, 15 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Comas"
184,15,1.55,"Viernes, 15 Noviembre, 2019 - 00:00","Viernes, 15 Noviembre, 2019 - 00:00",BLANCA,Femenino,"Lima,Lima,El Agustino"
185,LimaLimaVilla Maria del Triunfo,Cicatriz en el lado derecho de la frente y un lunar a la altura de la mano izquierza,"Pantalón buzo color negro, polo de tela manga corta color verde, zapatillas negras","Miércoles, 13 Noviembre, 2019 - 00:00",COLOR NEGRO,16,"Lima,Lima,Villa Maria del Triunfo"
186,16,1.50,"Jueves, 14 Noviembre, 2019 - 00:00","Jueves, 14 Noviembre, 2019 - 18:30",MESTIZA,Masculino,"Cusco,Anta,Anta"
187,15,1.55.,"Domingo, 10 Noviembre, 2019 - 00:00","Jueves, 14 Noviembre, 2019 - 17:43",MESTIZA,Femenino,"Piura,Paita,Paita"
188,12,1.60,"Jueves, 14 Noviembre, 2019 - 00:00","Jueves, 14 Noviembre, 2019 - 15:00",,Masculino,"Lima,Lima,San Juan de Lurigancho"
189,14,1.65,"Viernes, 15 Noviembre, 2019 - 00:00","Jueves, 14 Noviembre, 2019 - 00:00",BLANCA,Femenino,"Pasco,Oxapampa,Oxapampa"
190,16,1.50,"Martes, 19 Noviembre, 2019 - 00:00","Jueves, 14 Noviembre, 2019 - 00:00",,Femenino,"Loreto,Maynas,Iquitos"
191,16,1.50,"Jueves, 14 Noviembre, 2019 - 00:00","Jueves, 14 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Piura,Piura,Castilla"
192,3,1.10,"Jueves, 14 Noviembre, 2019 - 00:00","Jueves, 14 Noviembre, 2019 - 00:00",TRIGUEÑA,Masculino,Ayacucho
193,14,1.65,"Viernes, 15 Noviembre, 2019 - 00:00","Jueves, 14 Noviembre, 2019 - 00:00",BLANCA,Femenino,"Pasco,Oxapampa,Oxapampa"
194,15,1.70,"Jueves, 14 Noviembre, 2019 - 00:00","Miércoles, 13 Noviembre, 2019 - 00:00",MESTIZA,Masculino,"Lima,Lima,Villa Maria del Triunfo"
195,16,1.70,"Martes, 12 Noviembre, 2019 - 00:00","Miércoles, 13 Noviembre, 2019 - 00:00",MESTIZA,Masculino,"Huánuco,Huánuco,Santa María del Valle"
196,14,1.50,"Viernes, 15 Noviembre, 2019 - 00:00","Miércoles, 13 Noviembre, 2019 - 00:00",BLANCA,Femenino,"Callao,Prov. Const. del Callao,Ventanilla"
197,11,1.50,"Martes, 26 Noviembre, 2019 - 00:00","Miércoles, 13 Noviembre, 2019 - 00:00",MESTIZA,Masculino,"Lima,Lima,San Juan de Lurigancho"
198,15,1.65,"Martes, 12 Noviembre, 2019 - 00:00","Miércoles, 13 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Ate"
199,16,1.58,"Jueves, 14 Noviembre, 2019 - 00:00","Miércoles, 13 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,San Juan de Lurigancho"
200,16,1.62,"Jueves, 14 Noviembre, 2019 - 00:00","Miércoles, 13 Noviembre, 2019 - 00:00",MESTIZA,Masculino,"Puno,Carabaya,Ajoyani"
201,17,1.70,"Lunes, 18 Noviembre, 2019 - 00:00","Martes, 12 Noviembre, 2019 - 18:00",TRIGUEÑA,Masculino,"Lima,Lima,Villa el Salvador"
202,10,1.54,"Martes, 12 Noviembre, 2019 - 00:00","Martes, 12 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,San Juan de Lurigancho"
203,15,1.60,"Jueves, 14 Noviembre, 2019 - 00:00","Martes, 12 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Huánuco,Huánuco,Huánuco"
204,11,1.40,"Martes, 12 Noviembre, 2019 - 00:00","Martes, 12 Noviembre, 2019 - 00:00",MESTIZA,Masculino,"Lima,Lima,San Juan de Lurigancho"
205,12,1.54,"Miércoles, 13 Noviembre, 2019 - 00:00","Martes, 12 Noviembre, 2019 - 00:00",MESTIZO,Masculino,"Cusco,Cusco,Wanchaq"
206,14,1.59,"Viernes, 15 Noviembre, 2019 - 00:00","Martes, 12 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Junín,Huancayo,Huancayo"
207,13,1.50,"Martes, 12 Noviembre, 2019 - 00:00","Martes, 12 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Carabayllo"
208,15,1.50,"Jueves, 14 Noviembre, 2019 - 00:00","Lunes, 11 Noviembre, 2019 - 12:40",,Femenino,"Lima,Lima,San Juan de Lurigancho"
209,17,1.56,"Lunes, 11 Noviembre, 2019 - 00:00","Lunes, 11 Noviembre, 2019 - 08:00",,Femenino,"Ica,Chincha,Chincha Alta"
210,14,1.63,"Martes, 12 Noviembre, 2019 - 00:00","Lunes, 11 Noviembre, 2019 - 00:00",TRIGUEÑA,Femenino,"Ica,Ica,Ica"
211,13,1.63,"Martes, 12 Noviembre, 2019 - 00:00","Lunes, 11 Noviembre, 2019 - 00:00",TRIGUEÑA,Femenino,Ica
212,10,1.50,"Lunes, 11 Noviembre, 2019 - 00:00","Lunes, 11 Noviembre, 2019 - 00:00",COBRIZA,Masculino,"Huánuco,Huánuco,Amarilis"
213,16,1.55,"Lunes, 11 Noviembre, 2019 - 00:00","Lunes, 11 Noviembre, 2019 - 00:00",BLANCA,Femenino,"Piura,Ayabaca,Suyo"
214,6,1.30,"Lunes, 11 Noviembre, 2019 - 00:00","Lunes, 11 Noviembre, 2019 - 00:00",BLANCA,Masculino,"Lima,Lima,Santiago de Surco"
215,14,1.45,"Martes, 12 Noviembre, 2019 - 00:00","Domingo, 10 Noviembre, 2019 - 16:00",,Masculino,Cajamarca
216,12,1.50,"Martes, 12 Noviembre, 2019 - 00:00","Domingo, 10 Noviembre, 2019 - 09:00",BLANCA,Femenino,"San Martín,Rioja,Nueva Cajamarca"
217,15,1.51,"Miércoles, 13 Noviembre, 2019 - 00:00","Domingo, 10 Noviembre, 2019 - 00:00",,Femenino,"Lima,Lima,Chorrillos"
218,15,1.55,"Domingo, 10 Noviembre, 2019 - 00:00","Domingo, 10 Noviembre, 2019 - 00:00",MESTIZA,Masculino,"Lima,Lima,Villa Maria del Triunfo"
219,11,1.40,"Lunes, 11 Noviembre, 2019 - 00:00","Domingo, 10 Noviembre, 2019 - 00:00",,Masculino,"Lima,Lima,San Juan de Lurigancho"
220,12,1.2,"Lunes, 11 Noviembre, 2019 - 00:00","Domingo, 10 Noviembre, 2019 - 00:00",MESTIZA,Masculino,"Junín,Huancayo,El Tambo"
221,14,1.50,"Lunes, 11 Noviembre, 2019 - 00:00","Domingo, 10 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Piura,Piura,Castilla"
222,16,1.55,"Martes, 12 Noviembre, 2019 - 00:00","Domingo, 10 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Cusco,Cusco,San Sebastián"
223,13,1.50,"Miércoles, 13 Noviembre, 2019 - 00:00","Sábado, 9 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Junín,Huancayo,Sapallanga"
224,15,1.70,"Domingo, 10 Noviembre, 2019 - 00:00","Sábado, 9 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Junín,Huancayo,Huancayo"
225,,1.55,"Domingo, 10 Noviembre, 2019 - 00:00","Sábado, 9 Noviembre, 2019 - 00:00",,Femenino,"Junín,Huancayo,Chilca"
226,2,0.60,"Viernes, 15 Noviembre, 2019 - 00:00","Sábado, 9 Noviembre, 2019 - 00:00",BLANCA,Femenino,"Lima,Lima,Breña"
227,15,1.68,"Martes, 12 Noviembre, 2019 - 00:00","Sábado, 9 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,San Juan de Lurigancho"
228,16,1.65,"Lunes, 11 Noviembre, 2019 - 00:00","Sábado, 9 Noviembre, 2019 - 00:00",MESTIZO,Masculino,"Cusco,Cusco,Santiago"
229,17,1.50,"Sábado, 9 Noviembre, 2019 - 00:00","Sábado, 9 Noviembre, 2019 - 00:00",MESTIZA,Masculino,"Piura,Piura,Castilla"
230,15,1.68,"Martes, 19 Noviembre, 2019 - 00:00","Sábado, 9 Noviembre, 2019 - 00:00",CLARA,Femenino,"Lima,Lima,Santa Anita"
231,15,1.55,"Jueves, 14 Noviembre, 2019 - 16:59","Sábado, 9 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Piura,Piura,Castilla"
232,14,1.50,"Sábado, 9 Noviembre, 2019 - 00:00","Sábado, 9 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,La Victoria"
233,13,1.48,"Sábado, 9 Noviembre, 2019 - 00:00","Viernes, 8 Noviembre, 2019 - 22:00",MESTIZA,Femenino,"Lima,Lima,San Juan de Lurigancho"
234,16,1.75,"Sábado, 9 Noviembre, 2019 - 00:00","Viernes, 8 Noviembre, 2019 - 17:00",,Masculino,"Lima,Lima,Santiago de Surco"
235,15,1.65,"Jueves, 7 Noviembre, 2019 - 00:00","Viernes, 8 Noviembre, 2019 - 15:23",MESTIZA,Femenino,"Lima,Lima,San Borja"
236,17,1.63,"Jueves, 14 Noviembre, 2019 - 00:00","Viernes, 8 Noviembre, 2019 - 07:15",MESTIZA,Masculino,Cusco
237,15,1.65,"Miércoles, 13 Noviembre, 2019 - 00:00","Viernes, 8 Noviembre, 2019 - 00:00",,Femenino,"Loreto,Maynas,San Juan Bautista"
238,12,1.57,"Viernes, 8 Noviembre, 2019 - 00:00","Viernes, 8 Noviembre, 2019 - 00:00",,Femenino,Moquegua
239,15,1.60,"Lunes, 11 Noviembre, 2019 - 00:00","Viernes, 8 Noviembre, 2019 - 00:00",MESTIZO,Masculino,"Cusco,Cusco,Santiago"
240,16,1.55,"Jueves, 14 Noviembre, 2019 - 00:00","Viernes, 8 Noviembre, 2019 - 00:00",MORENA,Masculino,"Pasco,Pasco,Chaupimarca"
241,16,1.60,"Miércoles, 13 Noviembre, 2019 - 00:00","Viernes, 8 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Santiago de Surco"
242,13,1.64,"Sábado, 16 Noviembre, 2019 - 00:00","Viernes, 8 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Los olivos"
243,13,1.60,"Sábado, 9 Noviembre, 2019 - 00:00","Jueves, 7 Noviembre, 2019 - 19:30",MESTIZA,Femenino,"Lima,Lima,Comas"
244,14,1.47,"Martes, 5 Noviembre, 2019 - 00:00","Jueves, 7 Noviembre, 2019 - 18:08",MESTIZA,Femenino,"Cusco,Urubamba,Ollantaytambo"
245,14,1.55,"Jueves, 7 Noviembre, 2019 - 00:00","Jueves, 7 Noviembre, 2019 - 00:00",TRIGUEÑA,Femenino,"Junín,Tarma,Huasahuasi"
246,16,1.55,"Jueves, 7 Noviembre, 2019 - 00:00","Jueves, 7 Noviembre, 2019 - 00:00",MORENA,Femenino,"San Martín,Rioja,Nueva Cajamarca"
247,14,1.57,"Jueves, 7 Noviembre, 2019 - 00:00","Jueves, 7 Noviembre, 2019 - 00:00",,Femenino,"Lima,Lima,San Juan de Lurigancho"
248,16,1.55,"Miércoles, 6 Noviembre, 2019 - 00:00","Miércoles, 6 Noviembre, 2019 - 00:00",TRIGUEÑA,Femenino,Ayacucho
249,14,1.56,"Miércoles, 6 Noviembre, 2019 - 00:00","Miércoles, 6 Noviembre, 2019 - 00:00",BLANCA,Femenino,"Lima,Lima,Lima"
250,17,1.62,"Viernes, 8 Noviembre, 2019 - 00:00","Miércoles, 6 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Villa Maria del Triunfo"
251,17,1.70,"Jueves, 7 Noviembre, 2019 - 00:00","Miércoles, 6 Noviembre, 2019 - 00:00",TRIGUEÑA,Masculino,Ayacucho
252,14,1.6,"Jueves, 7 Noviembre, 2019 - 00:00","Miércoles, 6 Noviembre, 2019 - 00:00",MESTIZA,Masculino,"Lima,Lima,El Agustino"
253,15,1.45,"Miércoles, 6 Noviembre, 2019 - 00:00","Miércoles, 6 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Junín,Satipo,Satipo"
254,15,1.53,"Miércoles, 6 Noviembre, 2019 - 00:00","Miércoles, 6 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Junín,Satipo,Satipo"
255,11,1.44,"Jueves, 7 Noviembre, 2019 - 00:00","Miércoles, 6 Noviembre, 2019 - 00:00",COBRIZA,Masculino,"Lima,Lima,Carabayllo"
256,16,1.50,"Jueves, 7 Noviembre, 2019 - 00:00","Miércoles, 6 Noviembre, 2019 - 00:00",BLANCA,Femenino,"Junín,Chupaca,Huamancaca Chico"
257,15,1.53,"Miércoles, 6 Noviembre, 2019 - 00:00","Miércoles, 6 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Piura,Piura,Veintiseis de Octubre"
258,13,1.50,"Jueves, 7 Noviembre, 2019 - 00:00","Miércoles, 6 Noviembre, 2019 - 00:00",TRIGUEÑA,Femenino,"Lima,Lima,Villa Maria del Triunfo"
259,16,1.52,"Miércoles, 30 Octubre, 2019 - 00:00","Martes, 5 Noviembre, 2019 - 15:19",MESTIZA,Femenino,"Lima,Lima,Lurigancho"
260,15,1.68,"Martes, 5 Noviembre, 2019 - 00:00","Martes, 5 Noviembre, 2019 - 00:00",MESTIZA,Masculino,"Lima,Lima,La Molina"
261,17,1.50,"Miércoles, 27 Noviembre, 2019 - 00:00","Martes, 5 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Cusco,Cusco,Santiago"
262,15,1.5,"Miércoles, 6 Noviembre, 2019 - 00:00","Martes, 5 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Junín,Huancayo,Chilca"
263,11,1.6,"Jueves, 7 Noviembre, 2019 - 00:00","Martes, 5 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,El Agustino"
264,14,,"Miércoles, 6 Noviembre, 2019 - 00:00","Martes, 5 Noviembre, 2019 - 00:00",MESTIZA,Masculino,"Lima,Lima,Carabayllo"
265,15,1.70,"Martes, 5 Noviembre, 2019 - 00:00","Martes, 5 Noviembre, 2019 - 00:00",BLANCA,Masculino,"Lima,Lima,El Agustino"
266,9,1.30,"Miércoles, 6 Noviembre, 2019 - 00:00","Martes, 5 Noviembre, 2019 - 00:00",MESTIZA,Masculino,"Lima,Lima,Carabayllo"
267,17,1.50,"Martes, 5 Noviembre, 2019 - 00:00","Martes, 5 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Junín,Huancayo,Huancayo"
268,15,1.75,"Jueves, 31 Octubre, 2019 - 00:00","Lunes, 4 Noviembre, 2019 - 19:38",MESTIZA,Masculino,"Callao,Prov. Const. del Callao,Ventanilla"
269,15,1.45,"Jueves, 7 Noviembre, 2019 - 00:00","Lunes, 4 Noviembre, 2019 - 12:00",,Femenino,"Lima,Lima,San Juan de Lurigancho"
270,16,1.55,"Martes, 5 Noviembre, 2019 - 00:00","Lunes, 4 Noviembre, 2019 - 07:35",AMARILLA,Femenino,"Lima,Lima,Lurigancho"
271,12,1.6,"Lunes, 4 Noviembre, 2019 - 00:00","Lunes, 4 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Los olivos"
272,14,"Lunes, 4 Noviembre, 2019 - 00:00","Pantalón de buzo color guinda con rayas cremas con insignia en el pecho del colegio ""Signos de Fe"", zapatillas con rayas blancas","Jueves, 7 Noviembre, 2019 - 00:00",SEMI PLOBADAS,Masculino,
273,14,1.55,"Lunes, 4 Noviembre, 2019 - 00:00","Lunes, 4 Noviembre, 2019 - 00:00",TRIGUEÑA,Femenino,"Lima,Lima,San Juan de Lurigancho"
274,15,1.50,"Martes, 26 Noviembre, 2019 - 00:00","Lunes, 4 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Cusco,Cusco,Cusco"
275,15,1.5,"Martes, 5 Noviembre, 2019 - 00:00","Lunes, 4 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Los olivos"
276,LimaLimaSanta Anita,"Lunes, 4 Noviembre, 2019 - 00:00","Uniforme del centro educativo Mariano Melgar, buzo azul con rayas blancas, una casaca azul con rayas blancas, zapatillas blancas","Martes, 5 Noviembre, 2019 - 00:00",NEGRO,15,"Lima,Lima,Santa Anita"
277,17,1.56,"Martes, 5 Noviembre, 2019 - 00:00","Lunes, 4 Noviembre, 2019 - 00:00",MESTIZA,Masculino,"Lima,Lima,Villa el Salvador"
278,13,1.50,"Lunes, 4 Noviembre, 2019 - 00:00","Lunes, 4 Noviembre, 2019 - 00:00",MESTIZA,Masculino,"Lima,Lima,Lurigancho"
279,17,1.52,"Domingo, 3 Noviembre, 2019 - 00:00","Domingo, 3 Noviembre, 2019 - 07:30",MESTIZA,Femenino,"Cusco,Cusco,Cusco"
280,16,1.6,"Miércoles, 6 Noviembre, 2019 - 00:00","Domingo, 3 Noviembre, 2019 - 00:00",MESTIZA,Masculino,"Junín,Huancayo,Chilca"
281,14,1.50,"Domingo, 3 Noviembre, 2019 - 00:00","Domingo, 3 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,San Juan de Miraflores"
282,14,1.50,"Lunes, 4 Noviembre, 2019 - 00:00","Domingo, 3 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Piura,Paita,Paita"
283,13,1.55,"Lunes, 4 Noviembre, 2019 - 00:00","Sábado, 2 Noviembre, 2019 - 00:00",undefined,Femenino,"Lima,Lima,Lima"
284,15,1.40,"Viernes, 1 Noviembre, 2019 - 00:00","Viernes, 1 Noviembre, 2019 - 00:00",BLANCA,Femenino,"Loreto,Maynas,Punchana"
285,15,1.65,"Lunes, 4 Noviembre, 2019 - 00:00","Viernes, 1 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Santa Anita"
286,14,1.50,"Viernes, 22 Noviembre, 2019 - 00:00","Viernes, 1 Noviembre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Chorrillos"
287,16,1.60,"Viernes, 1 Noviembre, 2019 - 00:00","Jueves, 31 Octubre, 2019 - 00:00",MESTIZA,Masculino,"Lima,Lima,Santa Anita"
288,15,1.50,"Sábado, 2 Noviembre, 2019 - 00:00","Jueves, 31 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Junín,Huancayo,Chilca"
289,16,1.50,"Jueves, 31 Octubre, 2019 - 00:00","Jueves, 31 Octubre, 2019 - 00:00",BLANCA,Femenino,"Cusco,Cusco,Santiago"
290,1,0.95,"Jueves, 31 Octubre, 2019 - 00:00","Jueves, 31 Octubre, 2019 - 00:00",TRIGUEÑA,Masculino,"Cusco,Cusco,Santiago"
291,15,1.54,"Lunes, 4 Noviembre, 2019 - 00:00","Jueves, 31 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Apurímac,Andahuaylas,Andahuaylas"
292,15,1.60,"Miércoles, 6 Noviembre, 2019 - 00:00","Jueves, 31 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Cusco,Cusco,Santiago"
293,8,1.00,"Jueves, 31 Octubre, 2019 - 00:00","Jueves, 31 Octubre, 2019 - 00:00",MESTIZA,Masculino,"Lima,Lima,La Victoria"
294,15,1.60,"Jueves, 31 Octubre, 2019 - 00:00","Miércoles, 30 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Callao,Prov. Const. del Callao,Ventanilla"
295,15,1.50,"Lunes, 4 Noviembre, 2019 - 00:00","Miércoles, 30 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Junín,Huancayo,Chilca"
296,17,1.45,"Miércoles, 30 Octubre, 2019 - 00:00","Miércoles, 30 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Ate"
297,15,1.55,"Jueves, 31 Octubre, 2019 - 00:00","Miércoles, 30 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Independencia"
298,14,1.45,"Miércoles, 30 Octubre, 2019 - 00:00","Miércoles, 30 Octubre, 2019 - 00:00",BLANCA,Femenino,"Huánuco,Puerto Inca,Puerto Inca"
299,15,1.53,"Lunes, 4 Noviembre, 2019 - 00:00","Miércoles, 30 Octubre, 2019 - 00:00",BLANCA,Femenino,"Lima,Lima,Independencia"
300,17,1.56,"Sábado, 23 Noviembre, 2019 - 00:00","Miércoles, 30 Octubre, 2019 - 00:00",COBRIZA,Femenino,"Huánuco,Huánuco,Huánuco"
301,12,1.50,"Martes, 29 Octubre, 2019 - 00:00","Martes, 29 Octubre, 2019 - 00:00",MESTIZA,Masculino,"Junín,Huancayo,Chilca"
302,13,1.50,"Martes, 29 Octubre, 2019 - 00:00","Martes, 29 Octubre, 2019 - 00:00",MESTIZA,Masculino,"Piura,Paita,Paita"
303,14,1.62,"Martes, 29 Octubre, 2019 - 00:00","Martes, 29 Octubre, 2019 - 00:00",MESTIZA,Masculino,"Junín,Huancayo,Huayucachi"
304,14,1.15,"Miércoles, 30 Octubre, 2019 - 00:00","Martes, 29 Octubre, 2019 - 00:00",COBRIZA,Masculino,"Lima,Lima,Carabayllo"
305,16,1.65,"Miércoles, 30 Octubre, 2019 - 00:00","Martes, 29 Octubre, 2019 - 00:00",MESTIZA,Masculino,"Lima,Lima,Villa el Salvador"
306,9,1.20,"Martes, 29 Octubre, 2019 - 00:00","Martes, 29 Octubre, 2019 - 00:00",MESTIZA,Masculino,"Ucayali,Atalaya"
307,15,1.72,"Martes, 29 Octubre, 2019 - 00:00","Martes, 29 Octubre, 2019 - 00:00",MESTIZA,Masculino,"Cusco,Cusco,Santiago"
308,14,1.60,"Jueves, 7 Noviembre, 2019 - 00:00","Martes, 29 Octubre, 2019 - 00:00",,Femenino,"Loreto,Maynas,Iquitos"
309,12,1.20,"Lunes, 4 Noviembre, 2019 - 00:00","Martes, 29 Octubre, 2019 - 00:00",MESTIZA,Masculino,"Apurímac,Andahuaylas,Andahuaylas"
310,15,1.60,"Martes, 29 Octubre, 2019 - 00:00","Martes, 29 Octubre, 2019 - 00:00",undefined,Masculino,"Junín,Huancayo,Huayucachi"
311,15,1.50,"Jueves, 31 Octubre, 2019 - 00:00","Lunes, 28 Octubre, 2019 - 17:00",TRIGUEÑA,Masculino,"Cusco,Cusco,San Sebastián"
312,,1.57,"Miércoles, 30 Octubre, 2019 - 00:00","Lunes, 28 Octubre, 2019 - 00:00",MESTIZA,Femenino,Lima
313,14,1.54,"Martes, 29 Octubre, 2019 - 00:00","Lunes, 28 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Huancavelica,Tayacaja,Colcabamba"
314,15,1.50,"Martes, 29 Octubre, 2019 - 00:00","Lunes, 28 Octubre, 2019 - 00:00",TRIGUEÑA,Femenino,"San Martín,Rioja,Nueva Cajamarca"
315,16,1.55,"Martes, 29 Octubre, 2019 - 00:00","Lunes, 28 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Carabayllo"
316,16,1.59,"Lunes, 28 Octubre, 2019 - 00:00","Lunes, 28 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Junín,Huancayo,El Tambo"
317,16,1.75,"Lunes, 28 Octubre, 2019 - 00:00","Lunes, 28 Octubre, 2019 - 00:00",MESTIZA,Masculino,"Piura,Piura,Castilla"
318,15,1.48,"Martes, 19 Noviembre, 2019 - 00:00","Domingo, 27 Octubre, 2019 - 18:00",MESTIZA,Femenino,"Cusco,Cusco,San Sebastián"
319,14,1.64,"Lunes, 28 Octubre, 2019 - 00:00","Domingo, 27 Octubre, 2019 - 00:00",COBRIZA,Femenino,"Lima,Lima,Carabayllo"
320,15,1.52,"Sábado, 2 Noviembre, 2019 - 00:00","Domingo, 27 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Barranco"
321,15,1.64,"Domingo, 27 Octubre, 2019 - 00:00","Domingo, 27 Octubre, 2019 - 00:00",BLANCA,Femenino,"Lima,Lima,San Miguel"
